NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_H_4_2_real 2024-09-25 14-10-36.nano,
Operator Name,,
Time Captured,14:10:36  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_H_4_2_real 2024-09-25 14-10-44,1000x_H_4_2_real 2024-09-25 14-12-17,1000x_H_4_2_real 2024-09-25 14-13-53,1000x_H_4_2_real 2024-09-25 14-15-25,1000x_H_4_2_real 2024-09-25 14-16-56,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.150,21.197,21.220,21.214,21.268,
Viscosity/cP,0.972501,0.971403,0.970866,0.971006,0.969748,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,14,14,14,14,14,
Slider Shutter,1259,1259,1259,1259,1259,
Slider Gain,366,366,366,366,366,
Shutter/ms,31.480000,31.480000,31.480000,31.480000,31.480000,
Camera Histogram Upper Limit,6588,6588,6588,6588,6588,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,10.5575,10.4517,11.2640,10.6427,10.2490,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
440.5,296562,40500498,0,225157230411659,236428872174163,92317228676576,56560603095963,
441.5,334229,28652698,0,212282736406023,251107802616525,92678113601895,57084553517962,
442.5,384551,20274980,0,199791130667250,265083543490122,92974938963380,57863669321240,
443.5,451441,14350376,0,187698710695148,278124725521973,93164690203788,58815759554500,
444.5,540413,10159911,0,176020230572396,290003897140755,93204827682695,59853856354783,
445.5,659252,7195380,0,164768660595502,300503999325129,93054533555052,60891556906147,
446.5,819002,5097600,0,153954988243699,309424891567297,92675977145520,61847278932531,
447.5,1035434,3612723,0,143588062346487,316589658530180,92035545104965,62647360568038,
448.5,1331208,2561338,0,133674481315708,321850421523944,91104981346439,63228147473846,
449.5,1739112,1816630,0,124218525327149,325093388882840,89862383553146,63537277892792,
450.5,2306909,1288947,0,115222131378611,326242904791702,88293007953234,63534359294483,
451.5,3104635,914898,0,106684909255619,325264296326874,86389841920405,63191181502142,
452.5,4235620,649646,0,98604195632547,322165371308485,84153914365259,62491562371131,
453.5,5853217,461468,0,90975142844385,316996482162220,81594326264258,61430886338302,
454.5,8186245,327916,0,83790838301725,309849139509522,78727997265082,60015375559620,
455.5,11577818,233093,0,77042450100352,300853229479296,75579138278112,58261125157037,
456.5,16544708,165742,0,70719394101515,290172956256373,72178473413667,56192934219086,
457.5,23868268,117885,0,64809517629654,278001691953452,68562246713852,53842968868793,
458.5,34733834,83867,0,59299294943392,264555965704245,64771059093068,51249299941707,
459.5,50944566,59679,0,54174029775616,250068859984184,60848588152809,48454363495443,
460.5,75249449,42474,0,49418060489445,234783102597798,56840247675833,45503396130807,
461.5,111846076,30233,0,45014963745967,218944146693698,52791844463195,42442898182949,
462.5,167150376,21522,0,40947753003271,202793518952822,48748287825598,39319175967762,
463.5,250972833,15321,0,37199068647463,186562689162650,44752401759654,36177009536178,
464.5,378311455,10907,0,33751357070610,170467675165656,40843882111726,33058485182213,
465.5,572076569,7764,0,30587036542165,154704548736673,37058431472634,30002022838900,
466.5,867216594,5526,0,27688648247274,139445953882924,33427093870463,27041618178012,
467.5,1316938675,3932,0,25038991376518,124838693030725,29975800269970,24206308433321,
468.5,2002042544,2797,0,22621241627973,111002382149352,26725125164533,21519860413500,
469.5,3044849934,1989,0,20419052919352,98029126194667,23690244793189,19000669490940,
470.5,4629867732,1414,0,18416642492642,85984123891436,20881079250645,16661850062578,
471.5,7034239167,1005,0,16598859924931,74907077638157,18302594360652,14511491444583,
472.5,10672300100,714,0,14951240832262,64814261231384,15955234872892,12553048585994,
473.5,16160273661,507,0,13460046269782,55701085410577,13835458390905,10785834409593,
474.5,24409432701,359,0,12112288991617,47544998439913,11936339372918,9205579908297,
475.5,36759080537,255,0,10895747843688,40308565002339,10248214385364,7805029130020,
476.5,55164601680,180,0,9798971623124,33942580063971,8759343257791,6574538606869,
477.5,82460769738,128,0,8811273758787,28389093289213,7456565563573,5502654417620,
478.5,122726601679,90,0,7922719151069,23584242144259,6325937579419,4576644987275,
479.5,181785397107,64,0,7124104464097,19460816172745,5353341206803,3782974795535,
480.5,267882188262,45,0,6406933094676,15950499368548,4525062930306,3107716283997,
481.5,392590500225,32,0,5763385956223,12985760691742,3828347429644,2536922402382,
482.5,572010732089,22,0,5186289117278,10501383467474,3251936663373,2057041388787,
483.5,828333008678,16,0,4669079228500,8435641917969,2786610831033,1655603988962,
484.5,1191847090891,11,0,4205767562827,6731146982540,2425752327254,1322799081782,
485.5,1703489581063,8,0,3790903384474,5335393761387,2165957345386,1055518727974,
486.5,2418022550232,5,0,3419537256790,4201049518052,2007721865016,867010660858,
487.5,3407935829413,4,0,3087184798183,3286024526497,1956229030819,800266633041,
488.5,4768155264971,3,0,2789791301754,2553368625334,2022263038412,910774189698,
489.5,6621618848968,2,0,2523697548530,1971034689195,2223270217339,1212130581805,
490.5,9125749536921,1,0,2285607067044,1511546913836,2584580703560,1693927260572,
491.5,12479805926921,0,0,2072555023908,1151607384761,3140793667118,2366900035620,
492.5,16933028770086,0,0,1881878870627,871669351507,3937315398444,3267387918020,
493.5,22793422670857,0,0,1711190821152,655500380206,5032022774443,4451357690720,
494.5,30436920043102,0,0,1558352192018,489753438338,6497005134692,5991740327709,
495.5,40316572006189,0,0,1421449601705,363559223413,8420316166261,7978314517836,
496.5,52971304020514,0,0,1298772997495,268148844595,10907645172521,10518636196503,
497.5,69033670268600,0,0,1188795455837,196512393124,14083795623512,13739237581988,
498.5,89235949321964,0,0,1090154685285,143096023457,18093840006141,17786692123977,
499.5,114413854908362,0,0,1001636148779,103537895144,23103805790457,22828288350253,
500.5,145507100270934,0,0,922157713739,74441645170,29300739925969,29052112956390,
501.5,183556062739291,0,0,850755733366,53184899993,36892000674530,36666371659502,
502.5,229693854789316,0,0,786572460272,37759613461,46103637372610,45897799595990,
503.5,285133224275529,0,0,728844693462,26640646207,57177741923039,56989041338218,
504.5,351147880820869,0,0,676893561328,18678902687,70368690656977,70194917770055,
505.5,429048074014638,0,0,630115346305,13015440397,85938240960268,85777543895152,
506.5,520150523590965,0,0,587973260784,9013198511,104149502010052,104000317100728,
507.5,625743108759250,0,0,549990088595,6203308200,125259860431209,125120857076476,
508.5,747045045828492,0,0,515741611431,4243303162,149513006148617,149383043125103,
509.5,885163599678012,0,0,484850745029,2884915491,177130267067707,177008357956075,
510.5,1041048663837757,0,0,456982315364,1949497304,208301519130085,208186804931954,
511.5,1215446784250891,0,0,431838410570,1309438135,243175986419919,243067713814017,
512.5,1408856374112028,0,0,409154249650,874243761,281853280521088,281750784522560,
513.5,1621485956723317,0,0,388694514132,580200139,324375046287518,324277736336042,
514.5,1853217269638409,0,0,370250093750,382766103,370717580499652,370624929215085,
515.5,2103574963681175,0,0,353635201809,251022238,420785769981044,420697303996084,
516.5,2371704437855581,0,0,338684820193,163654079,474408657265970,474323949680321,
517.5,2656359074830836,0,0,325252437999,106069447,531336886667656,531255550773679,
518.5,2955897797378545,0,0,313208051405,68346397,591242214755269,591163898766790,
519.5,3268293473845995,0,0,302436395822,43784047,653719190805173,653643573383738,
520.5,3591152280691177,0,0,292835384395,27887163,718289028792547,718215815213203,
521.5,3921743709245073,0,0,284314729756,17660142,784405608326994,784334527161847,
522.5,4257040500259377,0,0,276794728458,11119847,851463461221536,851394261446691,
523.5,4593767427622154,0,0,270205189781,6961962,918807527954779,918739976406851,
524.5,4928457546346131,0,0,264484492673,4334173,985744407034595,985678286158528,
525.5,5257514281562345,0,0,259578756424,2683096,1051554772600373,1051489878442014,
526.5,5577277574248322,0,0,255441112318,1651715,1115506603402471,1115442743808279,
527.5,5884092215267114,0,0,252031064952,1011152,1176868849468644,1176805842461671,
528.5,6174376492146629,0,0,249313933265,615594,1234925161339098,1234862833645672,
529.5,6444689335816207,0,0,247260362421,372720,1288987319310270,1288925505015854,
530.5,6691794277636756,0,0,245845898759,224438,1338408024751991,1338346564067948,
531.5,6912718699450885,0,0,245050620915,134415,1382592750041243,1382531488166810,
532.5,7104807070483093,0,0,244858821021,80066,1421010385876836,1420949171942706,
533.5,7265767096864288,0,0,245258730596,47437,1453202471128464,1453141157210100,
534.5,7393707956832520,0,0,246242286353,27956,1478790839829366,1478729280019632,
535.5,7487170042228327,0,0,247804931700,16388,1497483569435283,1497421618967174,
536.5,7545145865330495,0,0,249945450171,9556,1509079162158045,1509016676569356,
537.5,7567092014765430,0,0,252665827454,5543,1513468936119686,1513405770452368,
538.5,7552932249748324,0,0,255971138998,3199,1510637644178104,1510573652205837,
539.5,7503052000483174,0,0,259869460533,1836,1500662373989109,1500597407467332,
540.5,7418284700902961,0,0,264371799060,1049,1483709814540614,1483643722473874,
541.5,7299890510694923,0,0,269492042100,596,1460032000547524,1459964628469569,
542.5,7149528092322692,0,0,275246923161,337,1429960667849238,1429891857111807,
543.5,6969220196236157,0,0,281656001563,189,1393900370447582,1393829957514304,
544.5,6761313876224654,0,0,288741654821,106,1352320523575916,1352248339318200,
545.5,6528436209661466,0,0,296529081939,59,1305746547748693,1305672416740898,
546.5,6273446437047065,0,0,305046315985,33,1254750296672617,1254674036484211,
547.5,5999385461587295,0,0,314324244394,18,1199939957166342,1199861377649163,
548.5,5709423667141885,0,0,324396635441,10,1141949612755467,1141868515324581,
549.5,5406808019181560,0,0,335300169357,5,1081428663870184,1081344840777260,
550.5,5094809411065966,0,0,347074472521,3,1019031297107698,1018944530706212,
551.5,4776671202011578,0,0,359762153156,2,955406192832947,955316254834958,
552.5,4455559869067899,0,0,373408836917,0,891186655580963,891093306305647,
553.5,4134518653211131,0,0,388063200674,0,826981343282361,826884330896962,
554.5,3816425025276838,0,0,403777002787,0,763365760455925,763264820210290,
555.5,3503952724798332,0,0,420605108050,0,700874665981276,700769519437685,
556.5,3199539032927557,0,0,438605505443,0,639995527686600,639885881947225,
557.5,2905357832863791,0,0,457839316738,0,581163134436106,581048681371098,
558.5,2623298882849281,0,0,478370793925,0,524755450728641,524635866208640,
559.5,2354953584094060,0,0,500267303368,0,471090770279486,470965713417242,
560.5,2101607368773421,0,0,523599294496,0,420426193613583,420295306020477,
561.5,1864238667640896,0,0,548440250808,0,372957421578341,372820326642901,
562.5,1643524246052862,0,0,574866620871,0,328819822534747,328676124731958,
563.5,1439850529498650,0,0,602957726997,0,288090697445129,287939981687457,
564.5,1253330379912536,0,0,632795649202,0,250792635112348,250634466156299,
565.5,1083824640025535,0,0,664465082092,0,216897821021525,216731742947462,
566.5,930967641562654,0,0,698053162293,0,186333138944989,186158674733342,
567.5,794195779159131,0,0,733649264109,0,158985885684648,158802536919402,
568.5,672778191745538,0,0,771344761136,0,134709907301335,134517154042796,
569.5,565848568831990,0,0,811232751668,0,113331960316731,113129261201871,
570.5,472437112748815,0,0,853407745867,0,94658104098936,94444896751807,
571.5,391501738533035,0,0,897965312818,0,78479940769171,78255642640141,
572.5,321957678134337,0,0,945001685818,0,64580535964031,64344545771507,
573.5,262704770201484,0,0,994613324481,0,52739876705193,52491576737551,
574.5,212651854526023,0,0,1046896432549,0,42739750191714,42478509856895,
575.5,170737843587283,0,0,1101946430611,0,34367958003579,34093139216045,
576.5,135949204323595,0,0,1159857383333,0,27421812341386,27132777654469,
577.5,107333742502451,0,0,1220721381228,0,21710892776736,21407017674653,
578.5,84010732100825,0,0,1284627877438,0,17059071995653,16739763573802,
579.5,65177565640880,0,0,1351662980555,0,13305845724287,12970571312575,
580.5,50113213009488,0,0,1421908705005,0,10307024342899,9955355816027,
581.5,38178862007341,0,0,1495442181160,0,7934860837700,7566544022618,
582.5,28816171839770,0,0,1572334827933,0,6077701333541,5692766150176,
583.5,21543600958881,0,0,1652651491253,0,4639250490027,4238188136934,
584.5,15951274867965,0,0,1736449552516,0,3537544884096,3121596610125,
585.5,11694840879474,0,0,1823778011753,0,2703723778245,2275355555590,
586.5,8488719661960,0,0,1914676550974,0,2080679242587,1644357279327,
587.5,6099112594850,0,0,2009174583829,0,1621657435736,1185054698286,
588.5,4337064550652,0,0,2107290298363,0,1288870969803,864432167208,
589.5,3051818597116,0,0,2209029700363,0,1052169659496,657955317821,
590.5,2124636554169,0,0,2314385665337,0,887804443901,544494161685,
591.5,1463200874201,0,0,2423337007807,0,777307576402,499624044158,
592.5,996661535679,0,0,2535847577041,0,706501822544,496393645426,
593.5,671348195033,0,0,2651865388891,0,664642716785,513534260537,
594.5,447133479817,0,0,2771321803676,0,643691056699,538909176297,
595.5,294407999590,0,0,2894130760415,0,637707752001,566979410728,
596.5,191610762775,0,0,3020188077834,0,642359768122,595613983692,
597.5,123249152401,0,0,3149370832685,0,654523997017,624168193758,
598.5,78339119952,0,0,3281536825841,0,671975189159,652566766042,
599.5,49197407703,0,0,3416524146459,0,693144310832,680911611374,
600.5,30522054673,0,0,3554150844216,0,716934579778,709328691823,
601.5,18703967552,0,0,3694214719136,0,742583737338,737916634678,
602.5,11319930596,0,0,3836493237989,0,769562633717,766735784671,
603.5,6765294243,0,0,3980743585486,0,797501775946,795811530747,
604.5,3992147912,0,0,4126702857605,0,826139001104,825141326274,
605.5,2325674560,0,0,4274088403464,0,855282815605,854701515619,
606.5,1337396891,0,0,4422598320903,0,884787143559,884452832254,
607.5,759081993,0,0,4571912109780,0,914534238354,914344479672,
608.5,425190310,0,0,4721691485556,0,944423335173,944317041185,
609.5,235014640,0,0,4871581354308,0,974363273790,974304521193,
610.5,128166725,0,0,5021210948716,0,1004267823088,1004235781714,
611.5,68956901,0,0,5170195122944,0,1034052815969,1034035576830,
612.5,36597958,0,0,5318135802755,0,1063634480143,1063625330677,
613.5,19158812,0,0,5464623585275,0,1092928548818,1092923759121,
614.5,9891683,0,0,5609239481361,0,1121849874609,1121847401690,
615.5,5036401,0,0,5751556791589,0,1150312365598,1150311106498,
616.5,2528592,0,0,5891143105388,0,1178229126796,1178228494648,
617.5,1251720,0,0,6027562411071,0,1205512732558,1205512419628,
618.5,610897,0,0,6160377303128,0,1232075582805,1232075430081,
619.5,293917,0,0,6289151271594,0,1257830313102,1257830239623,
620.5,139394,0,0,6413451057051,0,1282690239289,1282690204440,
621.5,65161,0,0,6532849053734,0,1306569823779,1306569807489,
622.5,30021,0,0,6646925742053,0,1329385154415,1329385146910,
623.5,13631,0,0,6755272131229,0,1351054428972,1351054425564,
624.5,6099,0,0,6857492191994,0,1371498439619,1371498438094,
625.5,2689,0,0,6953205258990,0,1390641052336,1390641051664,
626.5,1168,0,0,7042048382269,0,1408409676687,1408409676395,
627.5,500,0,0,7123678607451,0,1424735721590,1424735721465,
628.5,211,0,0,7197775164244,0,1439555032891,1439555032838,
629.5,88,0,0,7264041543684,0,1452808308754,1452808308732,
630.5,36,0,0,7322207445158,0,1464441489039,1464441489030,
631.5,14,0,0,7372030575193,0,1474406115042,1474406115038,
632.5,6,0,0,7413298281324,0,1482659656266,1482659656265,
633.5,2,0,0,7445829005571,0,1489165801115,1489165801114,
634.5,0,0,0,7469473543811,0,1493894708762,1493894708762,
635.5,0,0,0,7484116098977,0,1496823219796,1496823219795,
636.5,0,0,0,7489675117896,0,1497935023579,1497935023579,
637.5,0,0,0,7486103903676,0,1497220780735,1497220780735,
638.5,0,0,0,7473390997665,0,1494678199533,1494678199533,
639.5,0,0,0,7451560327088,0,1490312065418,1490312065418,
640.5,0,0,0,7420671116840,0,1484134223368,1484134223368,
641.5,0,0,0,7380817566114,0,1476163513223,1476163513223,
642.5,0,0,0,7332128292764,0,1466425658553,1466425658553,
643.5,0,0,0,7274765550529,0,1454953110106,1454953110106,
644.5,0,0,0,7208924226413,0,1441784845283,1441784845283,
645.5,0,0,0,7134830627494,0,1426966125499,1426966125499,
646.5,0,0,0,7052741068444,0,1410548213689,1410548213689,
647.5,0,0,0,6962940272748,0,1392588054550,1392588054550,
648.5,0,0,0,6865739602321,0,1373147920464,1373147920464,
649.5,0,0,0,6761475131631,0,1352295026326,1352295026326,
650.5,0,0,0,6650505583638,0,1330101116728,1330101116728,
651.5,0,0,0,6533210146061,0,1306642029212,1306642029212,
652.5,0,0,0,6409986187139,0,1281997237428,1281997237428,
653.5,0,0,0,6281246890802,0,1256249378160,1256249378160,
654.5,0,0,0,6147418831459,0,1229483766292,1229483766292,
655.5,0,0,0,6008939508864,0,1201787901773,1201787901773,
656.5,0,0,0,5866254863342,0,1173250972668,1173250972668,
657.5,0,0,0,5719816791502,0,1143963358300,1143963358300,
658.5,0,0,0,5570080681974,0,1114016136395,1114016136395,
659.5,0,0,0,5417502990095,0,1083500598019,1083500598019,
660.5,0,0,0,5262538869566,0,1052507773913,1052507773913,
661.5,0,0,0,5105639878069,0,1021127975614,1021127975614,
662.5,0,0,0,4947251772688,0,989450354538,989450354538,
663.5,0,0,0,4787812409590,0,957562481918,957562481918,
664.5,0,0,0,4627749761112,0,925549952222,925549952222,
665.5,0,0,0,4467480061746,0,893496012349,893496012349,
666.5,0,0,0,4307406093054,0,861481218611,861481218611,
667.5,0,0,0,4147915615850,0,829583123170,829583123170,
668.5,0,0,0,3989379956345,0,797875991269,797875991269,
669.5,0,0,0,3832152751299,0,766430550260,766430550260,
670.5,0,0,0,3676568855549,0,735313771110,735313771110,
671.5,0,0,0,3522943413722,0,704588682744,704588682744,
672.5,0,0,0,3371571096321,0,674314219264,674314219264,
673.5,0,0,0,3222725498919,0,644545099784,644545099784,
674.5,0,0,0,3076658701744,0,615331740349,615331740349,
675.5,0,0,0,2933600985682,0,586720197136,586720197136,
676.5,0,0,0,2793760699422,0,558752139884,558752139884,
677.5,0,0,0,2657324271446,0,531464854289,531464854289,
678.5,0,0,0,2524456359550,0,504891271910,504891271910,
679.5,0,0,0,2395300129724,0,479060025945,479060025945,
680.5,0,0,0,2269977655511,0,453995531102,453995531102,
681.5,0,0,0,2148590428364,0,429718085673,429718085673,
682.5,0,0,0,2031219969068,0,406243993814,406243993814,
683.5,0,0,0,1917928529921,0,383585705984,383585705984,
684.5,0,0,0,1808759877203,0,361751975441,361751975441,
685.5,0,0,0,1703740143350,0,340748028670,340748028670,
686.5,0,0,0,1602878738256,0,320575747651,320575747651,
687.5,0,0,0,1506169309270,0,301233861854,301233861854,
688.5,0,0,0,1413590739678,0,282718147936,282718147936,
689.5,0,0,0,1325108175772,0,265021635154,265021635154,
690.5,0,0,0,1240674072981,0,248134814596,248134814596,
691.5,0,0,0,1160229252036,0,232045850407,232045850407,
692.5,0,0,0,1083703956627,0,216740791325,216740791325,
693.5,0,0,0,1011018904602,0,202203780920,202203780920,
694.5,0,0,0,942086325363,0,188417265073,188417265073,
695.5,0,0,0,876810976747,0,175362195349,175362195349,
696.5,0,0,0,815091135350,0,163018227070,163018227070,
697.5,0,0,0,756819554914,0,151363910983,151363910983,
698.5,0,0,0,701884388091,0,140376877618,140376877618,
699.5,0,0,0,650170067532,0,130034013506,130034013506,
700.5,0,0,0,601558142956,0,120311628591,120311628591,
701.5,0,0,0,555928071441,0,111185614288,111185614288,
702.5,0,0,0,513157958854,0,102631591771,102631591771,
703.5,0,0,0,473125250860,0,94625050172,94625050172,
704.5,0,0,0,435707372561,0,87141474512,87141474512,
705.5,0,0,0,400782316306,0,80156463261,80156463261,
706.5,0,0,0,368229177690,0,73645835538,73645835538,
707.5,0,0,0,337928640209,0,67585728042,67585728042,
708.5,0,0,0,309763409433,0,61952681887,61952681887,
709.5,0,0,0,283618597911,0,56723719582,56723719582,
710.5,0,0,0,259382062319,0,51876412464,51876412464,
711.5,0,0,0,236944694652,0,47388938930,47388938930,
712.5,0,0,0,216200669478,0,43240133896,43240133896,
713.5,0,0,0,197047649448,0,39409529890,39409529890,
714.5,0,0,0,179386951413,0,35877390283,35877390283,
715.5,0,0,0,163123675616,0,32624735123,32624735123,
716.5,0,0,0,148166800494,0,29633360099,29633360099,
717.5,0,0,0,134429245667,0,26885849133,26885849133,
718.5,0,0,0,121827905722,0,24365581144,24365581144,
719.5,0,0,0,110283657381,0,22056731476,22056731476,
720.5,0,0,0,99721342597,0,19944268519,19944268519,
721.5,0,0,0,90069730093,0,18013946019,18013946019,
722.5,0,0,0,81261457764,0,16252291553,16252291553,
723.5,0,0,0,73232958280,0,14646591656,14646591656,
724.5,0,0,0,65924370133,0,13184874027,13184874027,
725.5,0,0,0,59279436243,0,11855887249,11855887249,
726.5,0,0,0,53245392142,0,10649078428,10649078428,
727.5,0,0,0,47772845605,0,9554569121,9554569121,
728.5,0,0,0,42815649472,0,8563129894,8563129894,
729.5,0,0,0,38330769291,0,7666153858,7666153858,
730.5,0,0,0,34278147250,0,6855629450,6855629450,
731.5,0,0,0,30620563753,0,6124112751,6124112751,
732.5,0,0,0,27323497862,0,5464699572,5464699572,
733.5,0,0,0,24354987689,0,4870997538,4870997538,
734.5,0,0,0,21685491716,0,4337098343,4337098343,
735.5,0,0,0,19287751894,0,3857550379,3857550379,
736.5,0,0,0,17136659247,0,3427331849,3427331849,
737.5,0,0,0,15209122639,0,3041824528,3041824528,
738.5,0,0,0,13483941214,0,2696788243,2696788243,
739.5,0,0,0,11941680971,0,2388336194,2388336194,
740.5,0,0,0,10564555812,0,2112911162,2112911162,
741.5,0,0,0,9336313365,0,1867262673,1867262673,
742.5,0,0,0,8242125757,0,1648425151,1648425151,
743.5,0,0,0,7268485513,0,1453697103,1453697103,
744.5,0,0,0,6403106639,0,1280621328,1280621328,
745.5,0,0,0,5634830934,0,1126966187,1126966187,
746.5,0,0,0,4953539512,0,990707902,990707902,
747.5,0,0,0,4350069490,0,870013898,870013898,
748.5,0,0,0,3816135743,0,763227149,763227149,
749.5,0,0,0,3344257621,0,668851524,668851524,
750.5,0,0,0,2927690483,0,585538097,585538097,
751.5,0,0,0,2560361886,0,512072377,512072377,
752.5,0,0,0,2236812263,0,447362453,447362453,
753.5,0,0,0,1952139890,0,390427978,390427978,
754.5,0,0,0,1701949955,0,340389991,340389991,
755.5,0,0,0,1482307522,0,296461504,296461504,
756.5,0,0,0,1289694190,0,257938838,257938838,
757.5,0,0,0,1120968231,0,224193646,224193646,
758.5,0,0,0,973328006,0,194665601,194665601,
759.5,0,0,0,844278465,0,168855693,168855693,
760.5,0,0,0,731600516,0,146320103,146320103,
761.5,0,0,0,633323076,0,126664615,126664615,
762.5,0,0,0,547697626,0,109539525,109539525,
763.5,0,0,0,473175074,0,94635015,94635015,
764.5,0,0,0,408384760,0,81676952,81676952,
765.5,0,0,0,352115445,0,70423089,70423089,
766.5,0,0,0,303298119,0,60659624,60659624,
767.5,0,0,0,260990477,0,52198095,52198095,
768.5,0,0,0,224362937,0,44872587,44872587,
769.5,0,0,0,192686055,0,38537211,38537211,
770.5,0,0,0,165319230,0,33063846,33063846,
771.5,0,0,0,141700565,0,28340113,28340113,
772.5,0,0,0,121337798,0,24267560,24267560,
773.5,0,0,0,103800192,0,20760038,20760038,
774.5,0,0,0,88711294,0,17742259,17742259,
775.5,0,0,0,75742490,0,15148498,15148498,
776.5,0,0,0,64607263,0,12921453,12921453,
777.5,0,0,0,55056093,0,11011219,11011219,
778.5,0,0,0,46871937,0,9374387,9374387,
779.5,0,0,0,39866222,0,7973244,7973244,
780.5,0,0,0,33875295,0,6775059,6775059,
781.5,0,0,0,28757301,0,5751460,5751460,
782.5,0,0,0,24389412,0,4877882,4877882,
783.5,0,0,0,20665405,0,4133081,4133081,
784.5,0,0,0,17493514,0,3498703,3498703,
785.5,0,0,0,14794554,0,2958911,2958911,
786.5,0,0,0,12500276,0,2500055,2500055,
787.5,0,0,0,10551917,0,2110383,2110383,
788.5,0,0,0,8898941,0,1779788,1779788,
789.5,0,0,0,7497934,0,1499587,1499587,
790.5,0,0,0,6311644,0,1262329,1262329,
791.5,0,0,0,5308135,0,1061627,1061627,
792.5,0,0,0,4460066,0,892013,892013,
793.5,0,0,0,3744050,0,748810,748810,
794.5,0,0,0,3140104,0,628021,628021,
795.5,0,0,0,2631175,0,526235,526235,
796.5,0,0,0,2202723,0,440545,440545,
797.5,0,0,0,1842364,0,368473,368473,
798.5,0,0,0,1539564,0,307913,307913,
799.5,0,0,0,1285369,0,257074,257074,
800.5,0,0,0,1072178,0,214436,214436,
801.5,0,0,0,893544,0,178709,178709,
802.5,0,0,0,744006,0,148801,148801,
803.5,0,0,0,618941,0,123788,123788,
804.5,0,0,0,514440,0,102888,102888,
805.5,0,0,0,427204,0,85441,85441,
806.5,0,0,0,354448,0,70890,70890,
807.5,0,0,0,293823,0,58765,58765,
808.5,0,0,0,243353,0,48671,48671,
809.5,0,0,0,201375,0,40275,40275,
810.5,0,0,0,166493,0,33299,33299,
811.5,0,0,0,137533,0,27507,27507,
812.5,0,0,0,113512,0,22702,22702,
813.5,0,0,0,93605,0,18721,18721,
814.5,0,0,0,77122,0,15424,15424,
815.5,0,0,0,63487,0,12697,12697,
816.5,0,0,0,52218,0,10444,10444,
817.5,0,0,0,42912,0,8582,8582,
818.5,0,0,0,35235,0,7047,7047,
819.5,0,0,0,28906,0,5781,5781,
820.5,0,0,0,23694,0,4739,4739,
821.5,0,0,0,19405,0,3881,3881,
822.5,0,0,0,15880,0,3176,3176,
823.5,0,0,0,12983,0,2597,2597,
824.5,0,0,0,10607,0,2121,2121,
825.5,0,0,0,8658,0,1732,1732,
826.5,0,0,0,7061,0,1412,1412,
827.5,0,0,0,5754,0,1151,1151,
828.5,0,0,0,4685,0,937,937,
829.5,0,0,0,3811,0,762,762,
830.5,0,0,0,3098,0,620,620,
831.5,0,0,0,2516,0,503,503,
832.5,0,0,0,2042,0,408,408,
833.5,0,0,0,1656,0,331,331,
834.5,0,0,0,1342,0,268,268,
835.5,0,0,0,1086,0,217,217,
836.5,0,0,0,878,0,176,176,
837.5,0,0,0,710,0,142,142,
838.5,0,0,0,573,0,115,115,
839.5,0,0,0,463,0,93,93,
840.5,0,0,0,373,0,75,75,
841.5,0,0,0,301,0,60,60,
842.5,0,0,0,242,0,48,48,
843.5,0,0,0,195,0,39,39,
844.5,0,0,0,156,0,31,31,
845.5,0,0,0,126,0,25,25,
846.5,0,0,0,101,0,20,20,
847.5,0,0,0,81,0,16,16,
848.5,0,0,0,65,0,13,13,
849.5,0,0,0,52,0,10,10,
850.5,0,0,0,41,0,8,8,
851.5,0,0,0,33,0,7,7,
852.5,0,0,0,26,0,5,5,
853.5,0,0,0,21,0,4,4,
854.5,0,0,0,17,0,3,3,
855.5,0,0,0,13,0,3,3,
856.5,0,0,0,11,0,2,2,
857.5,0,0,0,9,0,2,2,
858.5,0,0,0,7,0,1,1,
859.5,0,0,0,5,0,1,1,
860.5,0,0,0,4,0,0,0,
861.5,0,0,0,3,0,0,0,
862.5,0,0,0,3,0,0,0,
863.5,0,0,0,2,0,0,0,
864.5,0,0,0,2,0,0,0,
865.5,0,0,0,1,0,0,0,
866.5,0,0,0,1,0,0,0,
867.5,0,0,0,0,0,0,0,
868.5,0,0,0,0,0,0,0,
869.5,0,0,0,0,0,0,0,
870.5,0,0,0,0,0,0,0,
871.5,0,0,0,0,0,0,0,
872.5,0,0,0,0,0,0,0,
873.5,0,0,0,0,0,0,0,
874.5,0,0,0,0,0,0,0,
