NTA Single Analysis Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
396.5,4484945456,
397.5,5325164925,
398.5,6341708786,
399.5,7572176497,
400.5,9061966260,
401.5,10865755933,
402.5,13049214996,
403.5,15690967200,
404.5,18884819725,
405.5,22742268578,
406.5,27395281122,
407.5,32999344407,
408.5,39736751941,
409.5,47820081216,
410.5,57495789356,
411.5,69047824677,
412.5,82801117774,
413.5,99124777775,
414.5,118434778563,
415.5,141195877787,
416.5,167922470729,
417.5,199178044492,
418.5,235572869296,
419.5,277759547093,
420.5,326426038034,
421.5,382285807297,
422.5,446064783222,
423.5,518484896560,
424.5,600244082939,
425.5,691992777589,
426.5,794307111984,
427.5,907659232531,
428.5,1032385394968,
429.5,1168652734400,
430.5,1316425856528,
431.5,1475434624124,
432.5,1645144705846,
433.5,1824732592184,
434.5,2013066846811,
435.5,2208697333252,
436.5,2409854023272,
437.5,2614456746804,
438.5,2820136882540,
439.5,3024271521066,
440.5,3224030075102,
441.5,3416432688660,
442.5,3598419142400,
443.5,3766926305038,
444.5,3918971582983,
445.5,4051739316743,
446.5,4162666702699,
447.5,4249525617855,
448.5,4310496716839,
449.5,4344232368145,
450.5,4349905397223,
451.5,4327241192819,
452.5,4276531477546,
453.5,4198628902811,
454.5,4094922548584,
455.5,3967295333793,
456.5,3818065213900,
457.5,3649912804641,
458.5,3465798677348,
459.5,3268873986721,
460.5,3062388294754,
461.5,2849598438530,
462.5,2633682064322,
463.5,2417659038825,
464.5,2204323385763,
465.5,1996187725634,
466.5,1795441466304,
467.5,1603923250930,
468.5,1423107463453,
469.5,1254103959846,
470.5,1097669666699,
471.5,954230288384,
472.5,823910100399,
473.5,706567679627,
474.5,601835423290,
475.5,509160821082,
476.5,427847647865,
477.5,357095513072,
478.5,296036512271,
479.5,243768052268,
480.5,199381242107,
481.5,161984540853,
482.5,130722615778,
483.5,104790582832,
484.5,83443970858,
485.5,66004871275,
486.5,51864808865,
487.5,40484901764,
488.5,31393876541,
489.5,24184474714,
490.5,18508737720,
491.5,14072595333,
492.5,10630114043,
493.5,7977692254,
494.5,5948422328,
495.5,4406778466,
496.5,3243736023,
497.5,2372383016,
498.5,1724048475,
499.5,1244944631,
500.5,893299742,
501.5,636944910,
502.5,451310121,
503.5,317781068,
504.5,222367889,
505.5,154638896,
506.5,106875872,
507.5,73411931,
508.5,50117754,
509.5,34006862,
510.5,22935262,
511.5,15375007,
512.5,10245044,
513.5,6785967,
514.5,4468087,
515.5,2924531,
516.5,1902954,
517.5,1230980,
518.5,791657,
519.5,506174,
520.5,321775,
521.5,203380,
522.5,127814,
523.5,79870,
524.5,49628,
525.5,30664,
526.5,18841,
527.5,11512,
528.5,6995,
529.5,4227,
530.5,2541,
531.5,1519,
532.5,903,
533.5,534,
534.5,314,
535.5,184,
536.5,107,
537.5,62,
538.5,36,
539.5,20,
540.5,12,
541.5,7,
542.5,4,
543.5,2,
544.5,1,
545.5,0,
546.5,0,
547.5,0,
548.5,0,
549.5,0,
550.5,0,
551.5,0,
552.5,0,
553.5,0,
554.5,0,
555.5,0,
556.5,0,
557.5,0,
558.5,0,
559.5,0,
560.5,0,
561.5,0,
562.5,0,
563.5,0,
564.5,0,
565.5,0,
566.5,0,
567.5,0,
568.5,0,
569.5,0,
570.5,0,
571.5,0,
572.5,0,
573.5,0,
574.5,0,
575.5,0,
576.5,0,
577.5,0,
578.5,0,
579.5,0,
580.5,0,
581.5,0,
582.5,0,
583.5,0,
584.5,0,
585.5,0,
586.5,0,
587.5,0,
588.5,0,
589.5,0,
590.5,0,
591.5,0,
592.5,0,
593.5,0,
594.5,0,
595.5,0,
596.5,0,
597.5,0,
598.5,0,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
795.5,0,
796.5,0,
797.5,0,
798.5,0,
799.5,0,
800.5,0,
801.5,0,
802.5,0,
803.5,0,
804.5,0,
805.5,0,
806.5,0,
807.5,0,
808.5,0,
809.5,0,
810.5,0,
811.5,0,
812.5,0,
813.5,0,
814.5,0,
815.5,0,
816.5,0,
817.5,0,
818.5,0,
819.5,0,
820.5,0,
821.5,0,
822.5,0,
823.5,0,
824.5,0,
825.5,0,
826.5,0,
827.5,0,
828.5,0,
829.5,0,
830.5,0,
831.5,0,
832.5,0,
833.5,0,
834.5,0,
835.5,0,
836.5,0,
837.5,0,
838.5,0,
839.5,0,
840.5,0,
841.5,0,
842.5,0,
843.5,0,
844.5,0,
845.5,0,
846.5,0,
847.5,0,
848.5,0,
849.5,0,
850.5,0,
851.5,0,
852.5,0,
853.5,0,
854.5,0,
855.5,0,
856.5,0,
857.5,0,
858.5,0,
859.5,0,
860.5,0,
861.5,0,
862.5,0,
863.5,0,
864.5,0,
865.5,0,
866.5,0,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
911.5,0,
912.5,0,
913.5,0,
914.5,0,
915.5,0,
916.5,0,
917.5,0,
918.5,0,
919.5,0,
920.5,0,
921.5,0,
922.5,0,
923.5,0,
924.5,0,
925.5,0,
926.5,0,
927.5,0,
928.5,0,
929.5,0,
930.5,0,
931.5,0,
932.5,0,
933.5,0,
934.5,0,
935.5,0,
936.5,0,
937.5,0,
938.5,0,
939.5,0,
940.5,0,
941.5,0,
942.5,0,
943.5,0,
944.5,0,
945.5,0,
946.5,0,
947.5,0,
948.5,0,
949.5,0,
950.5,0,
951.5,0,
952.5,0,
953.5,0,
954.5,0,
955.5,0,
956.5,0,
957.5,0,
958.5,0,
959.5,0,
960.5,0,
961.5,0,
962.5,0,
963.5,0,
964.5,0,
965.5,0,
966.5,0,
967.5,0,
968.5,0,
969.5,0,
970.5,0,
971.5,0,
972.5,0,
973.5,0,
974.5,0,
975.5,0,
976.5,0,
977.5,0,
978.5,0,
979.5,0,
980.5,0,
981.5,0,
982.5,0,
983.5,0,
984.5,0,
985.5,0,
986.5,0,
987.5,0,
988.5,0,
989.5,0,
990.5,0,
991.5,0,
992.5,0,
993.5,0,
994.5,0,
995.5,0,
996.5,0,
997.5,0,
998.5,0,
999.5,0,

Percentile,Size (nm),
0,39.0,
1,65.0,
2,67.1,
3,68.6,
4,70.0,
5,71.1,
6,72.3,
7,73.4,
8,74.5,
9,75.5,
10,76.6,
11,77.6,
12,78.7,
13,79.7,
14,80.8,
15,81.8,
16,82.9,
17,83.9,
18,84.9,
19,86.0,
20,87.0,
21,88.1,
22,89.2,
23,90.3,
24,91.4,
25,92.5,
26,93.7,
27,94.9,
28,96.1,
29,97.4,
30,98.7,
31,100.1,
32,101.5,
33,103.0,
34,104.6,
35,106.2,
36,108.0,
37,109.8,
38,111.8,
39,113.7,
40,115.6,
41,117.3,
42,119.0,
43,120.5,
44,121.8,
45,123.1,
46,124.2,
47,125.3,
48,126.3,
49,127.3,
50,128.2,
51,129.1,
52,130.0,
53,130.8,
54,131.7,
55,132.6,
56,133.4,
57,134.3,
58,135.2,
59,136.1,
60,137.1,
61,138.1,
62,139.1,
63,140.3,
64,141.6,
65,143.0,
66,144.6,
67,146.5,
68,148.7,
69,151.6,
70,155.3,
71,160.4,
72,167.4,
73,175.4,
74,182.3,
75,187.2,
76,190.9,
77,193.7,
78,196.0,
79,198.0,
80,199.8,
81,201.5,
82,203.0,
83,204.5,
84,205.9,
85,207.3,
86,208.7,
87,210.2,
88,211.7,
89,213.3,
90,215.1,
91,217.1,
92,219.6,
93,222.8,
94,228.0,
95,260.1,
96,293.7,
97,300.3,
98,305.6,
99,311.8,
100,545.0,
,,
Weighting,Volume,
Filename,1000x_H_4_2_real 2024-09-25 14-16-56,
Mean,166.7,
Mode,132.5,
SD,69.3,
D10,85.6,
D50,146.2,
D90,287.5,
Valid Tracks,5030.0,
Graph Data,
Bin centre (nm),Volume conc. (nm³ / ml),
0.5,0,
1.5,0,
2.5,0,
3.5,0,
4.5,0,
5.5,0,
6.5,0,
7.5,0,
8.5,0,
9.5,0,
10.5,0,
11.5,0,
12.5,0,
13.5,0,
14.5,0,
15.5,0,
16.5,0,
17.5,0,
18.5,0,
19.5,0,
20.5,0,
21.5,0,
22.5,0,
23.5,0,
24.5,0,
25.5,0,
26.5,0,
27.5,0,
28.5,0,
29.5,0,
30.5,0,
31.5,0,
32.5,0,
33.5,0,
34.5,0,
35.5,0,
36.5,0,
37.5,0,
38.5,2,
39.5,56,
40.5,1414,
41.5,28162,
42.5,435285,
43.5,5208022,
44.5,48471620,
45.5,354987881,
46.5,2080310258,
47.5,9957308114,
48.5,39824768654,
49.5,136284440655,
50.5,408468965730,
51.5,1096059663399,
52.5,2685703932978,
53.5,6112127060472,
54.5,13097809634721,
55.5,26703056052013,
56.5,52156077476996,
57.5,97974261884604,
58.5,177222133323062,
59.5,308444872707917,
60.5,515430143373787,
61.5,824733663847572,
62.5,1260270594952176,
63.5,1835519667089707,
64.5,2545693305645809,
65.5,3363465026629794,
66.5,4241219979636797,
67.5,5120096220185042,
68.5,5942784241740172,
69.5,6665306240593907,
70.5,7263855800625249,
71.5,7735413075531933,
72.5,8093454867031564,
73.5,8361351307708211,
74.5,8565852496221390,
75.5,8732090103515734,
76.5,8880501512831756,
77.5,9025434314898512,
78.5,9174952008552878,
79.5,9331395645879524,
80.5,9492393913697894,
81.5,9652141050052028,
82.5,9802827789012912,
83.5,9936114389301484,
84.5,10044505423603088,
85.5,10122462457056672,
86.5,10167104546654430,
87.5,10178407967570554,
88.5,10158910977959538,
89.5,10113025507793524,
90.5,10046124013007448,
91.5,9963589566132832,
92.5,9869993412907966,
93.5,9768513628407900,
94.5,9660651280139296,
95.5,9546250858213804,
96.5,9423794626857050,
97.5,9290913951911690,
98.5,9145040497631788,
99.5,8984104831935286,
100.5,8807182035312698,
101.5,8614988760682786,
102.5,8410158253412186,
103.5,8197258598538769,
104.5,7982567698568132,
105.5,7773664022880953,
106.5,7578922508540267,
107.5,7407012440752836,
108.5,7266478696943654,
109.5,7165456369712644,
110.5,7111531857450834,
111.5,7111730522814279,
112.5,7172587695853081,
113.5,7300247476251904,
114.5,7500530662295873,
115.5,7778916288708915,
116.5,8140388476027911,
117.5,8589111072235938,
118.5,9127908184026312,
119.5,9757551497749830,
120.5,10475887312359774,
121.5,11276877403610654,
122.5,12149674300194738,
123.5,13077894424884250,
124.5,14039278503568300,
125.5,15005922637088598,
126.5,15945213763239624,
127.5,16821507609258084,
128.5,17598457367321590,
129.5,18241763294529848,
130.5,18722002123778960,
131.5,19017143698562980,
132.5,19114390144490272,
133.5,19011078018176964,
134.5,18714541949568208,
135.5,18241010596051332,
136.5,17613751798580780,
137.5,16860773866093372,
138.5,16012412194677202,
139.5,15099091741118598,
140.5,14149476050057494,
141.5,13189117287828510,
142.5,12239631112266624,
143.5,11318349949016348,
144.5,10438364535678244,
145.5,9608845453751362,
146.5,8835538337934512,
147.5,8121341370497823,
148.5,7466894755950993,
149.5,6871133892748543,
150.5,6331777576815560,
151.5,5845738150093333,
152.5,5409451676533738,
153.5,5019133394785713,
154.5,4670967642873705,
155.5,4361243044652063,
156.5,4086443782187910,
157.5,3843306889952212,
158.5,3628854163812573,
159.5,3440405794102411,
160.5,3275581400989481,
161.5,3132292874078140,
162.5,3008732340604267,
163.5,2903357712308808,
164.5,2814877574696804,
165.5,2742236658302162,
166.5,2684602740427667,
167.5,2641355539888505,
168.5,2612077960607073,
169.5,2596549890527486,
170.5,2594744650776952,
171.5,2606828100222769,
172.5,2633160317739061,
173.5,2674299695775555,
174.5,2731009171458694,
175.5,2804264183448989,
176.5,2895261761895133,
177.5,3005429922724571,
178.5,3136436236082231,
179.5,3290194062192276,
180.5,3468864493243831,
181.5,3674851511017601,
182.5,3910787283227659,
183.5,4179503912243317,
184.5,4483987376957683,
185.5,4827308961260218,
186.5,5212529264545428,
187.5,5642570099177224,
188.5,6120050382554688,
189.5,6647083725659967,
190.5,7225037985296688,
191.5,7854260704132481,
192.5,8533779116033311,
193.5,9260989071559104,
194.5,10031353436951594,
195.5,10838136569542598,
196.5,11672206444810290,
197.5,12521938793241096,
198.5,13373257037655168,
199.5,14209836913325594,
200.5,15013494834315464,
201.5,15764764444870122,
202.5,16443647323934480,
203.5,17030503353174444,
204.5,17507026423378112,
205.5,17857234957353822,
206.5,18068397074287820,
207.5,18131809329182460,
208.5,18043356845532420,
209.5,17803800803412476,
210.5,17418764585548436,
211.5,16898419099299556,
212.5,16256896893146386,
213.5,15511489715794162,
214.5,14681701927810576,
215.5,13788240741726446,
216.5,12852023240021800,
217.5,11893270561028812,
218.5,10930743734350882,
219.5,9981156188223634,
220.5,9058777822846398,
221.5,8175227233255794,
222.5,7339433963583022,
223.5,6557742533319099,
224.5,5834124567684111,
225.5,5170464212528344,
226.5,4566884245221144,
227.5,4022084839467911,
228.5,3533672750777767,
229.5,3098464851124480,
230.5,2712755766182220,
231.5,2372544407735466,
232.5,2073718216639661,
233.5,1812196884765298,
234.5,1584039281057276,
235.5,1385518411491284,
236.5,1213169677544845,
237.5,1063817642716197,
238.5,934586137558553,
239.5,822895965968145,
240.5,726453824514749,
241.5,643235387123543,
242.5,571464888389359,
243.5,509592988490138,
244.5,456274233666240,
245.5,410345040721542,
246.5,370802827092690,
247.5,336786671117501,
248.5,307559709953253,
249.5,282493354672000,
250.5,261053313449897,
251.5,242787355905925,
252.5,227314717044780,
253.5,214317021960385,
254.5,203530607656843,
255.5,194740122331888,
256.5,187773292528434,
257.5,182496762562311,
258.5,178812927274832,
259.5,176657697285518,
260.5,175999154951459,
261.5,176837078640654,
262.5,179203332277837,
263.5,183163136069049,
264.5,188817252243762,
265.5,196305135891657,
266.5,205809114292324,
267.5,217559666937984,
268.5,231841880316358,
269.5,249003143247876,
270.5,269462125773562,
271.5,293719041767476,
272.5,322367125663029,
273.5,356105148833313,
274.5,395750652190561,
275.5,442253369052665,
276.5,496708047953880,
277.5,560365553133026,
278.5,634640720959494,
279.5,721114992441699,
280.5,821531347610439,
281.5,937778577641544,
282.5,1071861508179113,
283.5,1225853521429794,
284.5,1401827730094514,
285.5,1601763568730771,
286.5,1827426532524683,
287.5,2080220443093122,
288.5,2361014047749497,
289.5,2669946975872019,
290.5,3006223976139900,
291.5,3367910677259999,
292.5,3751748407032452,
293.5,4153009250051521,
294.5,4565414769172789,
295.5,4981141864473423,
296.5,5390936388398538,
297.5,5784348927472535,
298.5,6150097571278071,
299.5,6476550047404738,
300.5,6752303450416098,
301.5,6966825629890671,
302.5,7111110190056651,
303.5,7178289107428158,
304.5,7164144975318545,
305.5,7067469899826042,
306.5,6890230138454128,
307.5,6637513585166486,
308.5,6317258992717484,
309.5,5939788476566022,
310.5,5517185199607589,
311.5,5062573334411440,
312.5,4589365401740154,
313.5,4110542021038895,
314.5,3638021399168426,
315.5,3182162095081434,
316.5,2751425097542269,
317.5,2352202735489027,
318.5,1988804943844869,
319.5,1663579909031875,
320.5,1377137295581584,
321.5,1128638421753849,
322.5,916118459729806,
323.5,736809993316187,
324.5,587443801994019,
325.5,464510261546868,
326.5,364472142213712,
327.5,283926026841280,
328.5,219714584480151,
329.5,168995353926715,
330.5,129273598656402,
331.5,98407433024995,
332.5,74593111415205,
333.5,56337449070457,
334.5,42423100389120,
335.5,31871089512913,
336.5,23903730759543,
337.5,17909989079521,
338.5,13414456222576,
339.5,10050461038072,
340.5,7537372307636,
341.5,5661857051406,
342.5,4262689788750,
343.5,3218633907039,
344.5,2438905087283,
345.5,1855754723819,
346.5,1418760610171,
347.5,1090470373973,
348.5,843102126276,
349.5,656061748489,
350.5,514084731959,
351.5,405851638869,
352.5,322960165784,
353.5,259164097976,
354.5,209811024299,
355.5,171427480951,
356.5,141413103968,
357.5,117815190732,
358.5,99162475241,
359.5,84342464596,
360.5,72510808675,
361.5,63024229397,
362.5,55390789310,
363.5,49232936757,
364.5,44259981463,
365.5,40247546107,
366.5,37022192594,
367.5,34449900140,
368.5,32427422873,
369.5,30875811988,
370.5,29735576838,
371.5,28963099098,
372.5,28528017930,
373.5,28411381706,
374.5,28604420630,
375.5,29107839871,
376.5,29931568569,
377.5,31094929339,
378.5,32627217919,
379.5,34568705262,
380.5,36972096158,
381.5,39904500591,
382.5,43449997745,
383.5,47712898860,
384.5,52821845175,
385.5,58934911929,
386.5,66245930134,
387.5,74992285516,
388.5,85464510063,
389.5,98018046952,
390.5,113087645550,
391.5,131204930491,
392.5,153019788217,
393.5,179326325990,
394.5,211094281678,
395.5,249506896062,
396.5,296006400064,
397.5,352348412514,
398.5,420666682774,
399.5,503549737034,
400.5,604131084022,
401.5,726194688213,
402.5,874297404715,
403.5,1053909963605,
404.5,1271577861485,
405.5,1535103129004,
406.5,1853747355900,
407.5,2238455528912,
408.5,2702099132016,
409.5,3259735536210,
410.5,3928878939332,
411.5,4729775990392,
412.5,5685676753791,
413.5,6823088870150,
414.5,8171999720824,
415.5,9766048213609,
416.5,11642624637219,
417.5,13842874092221,
418.5,16411576560949,
419.5,19396875038685,
420.5,22849822662386,
421.5,26823720811994,
422.5,31373223086598,
423.5,36553185207501,
424.5,42417248527688,
425.5,49016155079213,
426.5,56395804950855,
427.5,64595082048431,
428.5,73643491507744,
429.5,83558670509595,
430.5,94343853051156,
431.5,105985387166214,
432.5,118450418820895,
433.5,131684868735935,
434.5,145611835252631,
435.5,160130556660751,
436.5,175116059024445,
437.5,190419599725590,
438.5,205869992425412,
439.5,221275866291309,
440.5,236428872174163,
441.5,251107802616525,
442.5,265083543490122,
443.5,278124725521973,
444.5,290003897140755,
445.5,300503999325129,
446.5,309424891567297,
447.5,316589658530180,
448.5,321850421523944,
449.5,325093388882840,
450.5,326242904791702,
451.5,325264296326874,
452.5,322165371308485,
453.5,316996482162220,
454.5,309849139509522,
455.5,300853229479296,
456.5,290172956256373,
457.5,278001691953452,
458.5,264555965704245,
459.5,250068859984184,
460.5,234783102597798,
461.5,218944146693698,
462.5,202793518952822,
463.5,186562689162650,
464.5,170467675165656,
465.5,154704548736673,
466.5,139445953882924,
467.5,124838693030725,
468.5,111002382149352,
469.5,98029126194667,
470.5,85984123891436,
471.5,74907077638157,
472.5,64814261231384,
473.5,55701085410577,
474.5,47544998439913,
475.5,40308565002339,
476.5,33942580063971,
477.5,28389093289213,
478.5,23584242144259,
479.5,19460816172745,
480.5,15950499368548,
481.5,12985760691742,
482.5,10501383467474,
483.5,8435641917969,
484.5,6731146982540,
485.5,5335393761387,
486.5,4201049518052,
487.5,3286024526497,
488.5,2553368625334,
489.5,1971034689195,
490.5,1511546913836,
491.5,1151607384761,
492.5,871669351507,
493.5,655500380206,
494.5,489753438338,
495.5,363559223413,
496.5,268148844595,
497.5,196512393124,
498.5,143096023457,
499.5,103537895144,
500.5,74441645170,
501.5,53184899993,
502.5,37759613461,
503.5,26640646207,
504.5,18678902687,
505.5,13015440397,
506.5,9013198511,
507.5,6203308200,
508.5,4243303162,
509.5,2884915491,
510.5,1949497304,
511.5,1309438135,
512.5,874243761,
513.5,580200139,
514.5,382766103,
515.5,251022238,
516.5,163654079,
517.5,106069447,
518.5,68346397,
519.5,43784047,
520.5,27887163,
521.5,17660142,
522.5,11119847,
523.5,6961962,
524.5,4334173,
525.5,2683096,
526.5,1651715,
527.5,1011152,
528.5,615594,
529.5,372720,
530.5,224438,
531.5,134415,
532.5,80066,
533.5,47437,
534.5,27956,
535.5,16388,
536.5,9556,
537.5,5543,
538.5,3199,
539.5,1836,
540.5,1049,
541.5,596,
542.5,337,
543.5,189,
544.5,106,
545.5,59,
546.5,33,
547.5,18,
548.5,10,
549.5,5,
550.5,3,
551.5,2,
552.5,0,
553.5,0,
554.5,0,
555.5,0,
556.5,0,
557.5,0,
558.5,0,
559.5,0,
560.5,0,
561.5,0,
562.5,0,
563.5,0,
564.5,0,
565.5,0,
566.5,0,
567.5,0,
568.5,0,
569.5,0,
570.5,0,
571.5,0,
572.5,0,
573.5,0,
574.5,0,
575.5,0,
576.5,0,
577.5,0,
578.5,0,
579.5,0,
580.5,0,
581.5,0,
582.5,0,
583.5,0,
584.5,0,
585.5,0,
586.5,0,
587.5,0,
588.5,0,
589.5,0,
590.5,0,
591.5,0,
592.5,0,
593.5,0,
594.5,0,
595.5,0,
596.5,0,
597.5,0,
598.5,0,
599.5,0,
600.5,0,
601.5,0,
602.5,0,
603.5,0,
604.5,0,
605.5,0,
606.5,0,
607.5,0,
608.5,0,
609.5,0,
610.5,0,
611.5,0,
612.5,0,
613.5,0,
614.5,0,
615.5,0,
616.5,0,
617.5,0,
618.5,0,
619.5,0,
620.5,0,
621.5,0,
622.5,0,
623.5,0,
624.5,0,
625.5,0,
626.5,0,
627.5,0,
628.5,0,
629.5,0,
630.5,0,
631.5,0,
632.5,0,
633.5,0,
634.5,0,
635.5,0,
636.5,0,
637.5,0,
638.5,0,
639.5,0,
640.5,0,
641.5,0,
642.5,0,
643.5,0,
644.5,0,
645.5,0,
646.5,0,
647.5,0,
648.5,0,
649.5,0,
650.5,0,
651.5,0,
652.5,0,
653.5,0,
654.5,0,
655.5,0,
656.5,0,
657.5,0,
658.5,0,
659.5,0,
660.5,0,
661.5,0,
662.5,0,
663.5,0,
664.5,0,
665.5,0,
666.5,0,
667.5,0,
668.5,0,
669.5,0,
670.5,0,
671.5,0,
672.5,0,
673.5,0,
674.5,0,
675.5,0,
676.5,0,
677.5,0,
678.5,0,
679.5,0,
680.5,0,
681.5,0,
682.5,0,
683.5,0,
684.5,0,
685.5,0,
686.5,0,
687.5,0,
688.5,0,
689.5,0,
690.5,0,
691.5,0,
692.5,0,
693.5,0,
694.5,0,
695.5,0,
696.5,0,
697.5,0,
698.5,0,
699.5,0,
700.5,0,
701.5,0,
702.5,0,
703.5,0,
704.5,0,
705.5,0,
706.5,0,
707.5,0,
708.5,0,
709.5,0,
710.5,0,
711.5,0,
712.5,0,
713.5,0,
714.5,0,
715.5,0,
716.5,0,
717.5,0,
718.5,0,
719.5,0,
720.5,0,
721.5,0,
722.5,0,
723.5,0,
724.5,0,
725.5,0,
726.5,0,
727.5,0,
728.5,0,
729.5,0,
730.5,0,
731.5,0,
732.5,0,
733.5,0,
734.5,0,
735.5,0,
736.5,0,
737.5,0,
738.5,0,
739.5,0,
740.5,0,
741.5,0,
742.5,0,
743.5,0,
744.5,0,
745.5,0,
746.5,0,
747.5,0,
748.5,0,
749.5,0,
750.5,0,
751.5,0,
752.5,0,
753.5,0,
754.5,0,
755.5,0,
756.5,0,
757.5,0,
758.5,0,
759.5,0,
760.5,0,
761.5,0,
762.5,0,
763.5,0,
764.5,0,
765.5,0,
766.5,0,
767.5,0,
768.5,0,
769.5,0,
770.5,0,
771.5,0,
772.5,0,
773.5,0,
774.5,0,
775.5,0,
776.5,0,
777.5,0,
778.5,0,
779.5,0,
780.5,0,
781.5,0,
782.5,0,
783.5,0,
784.5,0,
785.5,0,
786.5,0,
787.5,0,
788.5,0,
789.5,0,
790.5,0,
791.5,0,
792.5,0,
793.5,0,
794.5,0,
795.5,0,
796.5,0,
797.5,0,
798.5,0,
799.5,0,
800.5,0,
801.5,0,
802.5,0,
803.5,0,
804.5,0,
805.5,0,
806.5,0,
807.5,0,
808.5,0,
809.5,0,
810.5,0,
811.5,0,
812.5,0,
813.5,0,
814.5,0,
815.5,0,
816.5,0,
817.5,0,
818.5,0,
819.5,0,
820.5,0,
821.5,0,
822.5,0,
823.5,0,
824.5,0,
825.5,0,
826.5,0,
827.5,0,
828.5,0,
829.5,0,
830.5,0,
831.5,0,
832.5,0,
833.5,0,
834.5,0,
835.5,0,
836.5,0,
837.5,0,
838.5,0,
839.5,0,
840.5,0,
841.5,0,
842.5,0,
843.5,0,
844.5,0,
845.5,0,
846.5,0,
847.5,0,
848.5,0,
849.5,0,
850.5,0,
851.5,0,
852.5,0,
853.5,0,
854.5,0,
855.5,0,
856.5,0,
857.5,0,
858.5,0,
859.5,0,
860.5,0,
861.5,0,
862.5,0,
863.5,0,
864.5,0,
865.5,0,
866.5,0,
867.5,0,
868.5,0,
869.5,0,
870.5,0,
871.5,0,
872.5,0,
873.5,0,
874.5,0,
875.5,0,
876.5,0,
877.5,0,
878.5,0,
879.5,0,
880.5,0,
881.5,0,
882.5,0,
883.5,0,
884.5,0,
885.5,0,
886.5,0,
887.5,0,
888.5,0,
889.5,0,
890.5,0,
891.5,0,
892.5,0,
893.5,0,
894.5,0,
895.5,0,
896.5,0,
897.5,0,
898.5,0,
899.5,0,
900.5,0,
901.5,0,
902.5,0,
903.5,0,
904.5,0,
905.5,0,
906.5,0,
907.5,0,
908.5,0,
909.5,0,
910.5,0,
