NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,5000x_L_4_3_real 2024-09-25 15-45-59.nano,
Operator Name,,
Time Captured,15:45:59  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,5000x_L_4_3_real 2024-09-25 15-46-11,5000x_L_4_3_real 2024-09-25 15-48-07,5000x_L_4_3_real 2024-09-25 15-50-10,5000x_L_4_3_real 2024-09-25 15-52-13,5000x_L_4_3_real 2024-09-25 15-53-44,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.439,21.470,21.503,21.555,21.570,
Viscosity/cP,0.965779,0.965063,0.964301,0.963102,0.962757,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,13,13,13,13,13,
Slider Shutter,1232,1232,1232,1232,1232,
Slider Gain,219,219,219,219,219,
Shutter/ms,30.800000,30.800000,30.800000,30.800000,30.800000,
Camera Histogram Upper Limit,8235,8235,8235,8235,8235,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,11.1640,11.3978,11.3542,11.2305,11.0942,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
794.5,0,0,0,0,0,0,0,
795.5,0,0,0,0,0,0,0,
796.5,0,0,0,0,0,0,0,
797.5,0,0,0,0,0,0,0,
798.5,0,0,0,0,0,0,0,
799.5,0,0,0,0,0,0,0,
800.5,0,0,0,0,0,0,0,
801.5,0,0,0,0,0,0,0,
802.5,0,0,0,0,0,0,0,
803.5,0,0,0,0,0,0,0,
804.5,0,0,0,0,0,0,0,
805.5,0,0,0,0,0,0,0,
806.5,0,0,0,0,0,0,0,
807.5,0,0,0,0,0,0,0,
808.5,0,0,0,0,0,0,0,
809.5,0,0,0,0,0,0,0,
810.5,0,0,0,0,0,0,0,
811.5,0,0,0,0,0,0,0,
812.5,0,0,0,0,0,0,0,
813.5,0,0,0,0,0,0,0,
814.5,0,0,0,0,0,0,0,
815.5,0,0,0,0,0,0,0,
816.5,0,0,0,0,0,0,0,
817.5,0,0,0,0,0,0,0,
818.5,0,0,0,0,0,0,0,
819.5,0,0,0,0,0,0,0,
820.5,0,0,0,0,0,0,0,
821.5,0,0,0,0,0,0,0,
822.5,0,0,0,0,0,0,0,
823.5,0,0,0,0,0,0,0,
824.5,0,0,0,0,0,0,0,
825.5,0,0,0,0,0,0,0,
826.5,0,0,0,0,0,0,0,
827.5,0,0,0,0,0,0,0,
828.5,0,0,0,0,0,0,0,
829.5,0,0,0,0,0,0,0,
830.5,0,0,0,0,0,0,0,
831.5,0,0,0,0,0,0,0,
832.5,0,0,0,0,0,0,0,
833.5,0,0,0,0,0,0,0,
834.5,0,0,0,0,0,0,0,
835.5,0,0,0,0,0,0,0,
836.5,0,0,0,0,0,0,0,
837.5,0,0,0,0,0,0,0,
838.5,0,0,0,0,0,0,0,
839.5,0,0,0,0,0,0,0,
840.5,0,0,0,0,0,0,0,
841.5,0,0,0,0,0,0,0,
842.5,0,0,0,0,0,0,0,
843.5,0,0,0,0,0,0,0,
844.5,0,0,0,0,0,0,0,
845.5,0,0,0,0,0,0,0,
846.5,0,0,0,0,0,0,0,
847.5,0,0,0,0,0,0,0,
848.5,0,0,0,0,0,0,0,
849.5,0,0,0,0,0,0,0,
850.5,0,0,0,0,0,0,0,
851.5,0,0,0,0,0,0,0,
852.5,0,0,0,0,0,0,0,
853.5,0,0,0,0,0,0,0,
854.5,0,0,0,0,0,0,0,
855.5,0,0,0,0,0,0,0,
856.5,0,0,0,0,0,0,0,
857.5,0,0,0,0,0,0,0,
858.5,0,0,0,0,0,0,0,
859.5,0,0,0,0,0,0,0,
860.5,0,0,0,0,0,0,0,
861.5,0,0,0,0,0,0,0,
862.5,0,0,0,0,0,0,0,
863.5,0,0,0,0,0,0,0,
864.5,0,0,0,0,0,0,0,
865.5,0,0,0,0,0,0,0,
866.5,0,0,0,0,0,0,0,
867.5,0,0,0,0,0,0,0,
868.5,0,0,0,0,0,0,0,
869.5,0,0,0,0,0,0,0,
870.5,0,0,0,0,0,0,0,
871.5,0,0,0,0,0,0,0,
872.5,0,0,0,0,0,0,0,
873.5,0,0,0,0,0,0,0,
874.5,0,0,0,0,0,0,0,
875.5,0,0,0,0,0,0,0,
876.5,0,0,0,0,0,0,0,
877.5,0,0,0,0,0,0,0,
878.5,0,0,0,0,0,0,0,
879.5,0,0,0,0,0,0,0,
880.5,0,0,0,0,0,0,0,
881.5,0,0,0,0,0,0,0,
882.5,0,0,0,0,0,0,0,
883.5,0,0,0,0,0,0,0,
884.5,0,0,0,0,0,0,0,
885.5,0,0,0,0,0,0,0,
886.5,0,0,0,0,0,0,0,
887.5,0,0,0,0,0,0,0,
888.5,0,0,0,0,0,0,0,
889.5,0,0,0,0,0,0,0,
890.5,0,0,0,0,0,0,0,
891.5,0,0,0,0,0,0,0,
892.5,0,0,0,0,0,0,0,
893.5,0,0,0,0,0,0,0,
894.5,0,0,0,0,0,0,0,
895.5,0,0,0,0,0,0,0,
896.5,0,0,0,0,0,0,0,
897.5,0,0,0,0,0,0,0,
898.5,0,0,0,0,0,0,0,
899.5,0,0,0,0,0,0,0,
900.5,0,0,0,0,0,0,0,
901.5,0,0,0,0,0,0,0,
902.5,0,0,0,0,0,0,0,
903.5,0,0,0,0,0,0,0,
904.5,0,0,0,0,0,0,0,
905.5,0,0,0,0,0,0,0,
906.5,0,0,0,0,0,0,0,
907.5,0,0,0,0,0,0,0,
908.5,0,0,0,0,0,0,0,
909.5,0,0,0,0,0,0,0,
910.5,0,0,0,0,0,0,0,
911.5,0,0,0,0,0,0,0,
912.5,0,0,0,0,0,0,0,
913.5,0,0,0,0,0,0,0,
914.5,0,0,0,0,0,0,0,
915.5,0,0,0,0,0,0,0,
916.5,0,0,0,0,0,0,0,
917.5,0,0,0,0,0,0,0,
918.5,0,0,0,0,0,0,0,
919.5,0,0,0,0,0,0,0,
920.5,0,0,0,0,0,0,0,
921.5,0,0,0,0,0,0,0,
922.5,0,0,0,0,0,0,0,
923.5,0,0,0,0,0,0,0,
924.5,0,0,0,0,0,0,0,
925.5,0,0,0,0,0,0,0,
926.5,0,0,0,0,0,0,0,
927.5,0,0,0,0,0,0,0,
928.5,0,0,0,0,0,0,0,
929.5,0,0,0,0,0,0,0,
930.5,0,0,0,0,0,0,0,
931.5,0,0,0,0,0,0,0,
932.5,0,0,0,0,0,0,0,
933.5,0,0,0,0,0,0,0,
934.5,0,0,0,0,0,0,0,
935.5,0,0,0,0,0,0,0,
936.5,0,0,0,0,0,0,0,
937.5,0,0,0,0,0,0,0,
938.5,0,0,0,0,0,0,0,
939.5,0,0,0,0,0,0,0,
940.5,0,0,0,0,0,0,0,
941.5,0,0,0,0,0,0,0,
942.5,0,0,0,0,0,0,0,
943.5,0,0,0,0,0,0,0,
944.5,0,0,0,0,0,0,0,
945.5,0,0,0,0,0,0,0,
946.5,0,0,0,0,0,0,0,
947.5,0,0,0,0,0,0,0,
948.5,0,0,0,0,0,0,0,
949.5,0,0,0,0,0,0,0,
950.5,0,0,0,0,0,0,0,
951.5,0,0,0,0,0,0,0,
952.5,0,0,0,0,0,0,0,
953.5,0,0,0,0,0,0,0,
954.5,0,0,0,0,0,0,0,
955.5,0,0,0,0,0,0,0,
956.5,0,0,0,0,0,0,0,
957.5,0,0,0,0,0,0,0,
958.5,0,0,0,0,0,0,0,
959.5,0,0,0,0,0,0,0,
960.5,0,0,0,0,0,0,0,
961.5,0,0,0,0,0,0,0,
962.5,0,0,0,0,0,0,0,
963.5,0,0,0,0,0,0,0,
964.5,0,0,0,0,0,0,0,
965.5,0,0,0,0,0,0,0,
966.5,0,0,0,0,0,0,0,
967.5,0,0,0,0,0,0,0,
968.5,0,0,0,0,0,0,0,
969.5,0,0,0,0,0,0,0,
970.5,0,0,0,0,0,0,0,
971.5,0,0,0,0,0,0,0,
972.5,0,0,0,0,0,0,0,
973.5,0,0,0,0,0,0,0,
974.5,0,0,0,0,0,0,0,
975.5,0,0,0,0,0,0,0,
976.5,0,0,0,0,0,0,0,
977.5,0,0,0,0,0,0,0,
978.5,0,0,0,0,0,0,0,
979.5,0,0,0,0,0,0,0,
980.5,0,0,0,0,0,0,0,
981.5,0,0,0,0,0,0,0,
982.5,0,0,0,0,0,0,0,
983.5,0,0,0,0,0,0,0,
984.5,0,0,0,0,0,0,0,
985.5,0,0,0,0,0,0,0,
986.5,0,0,0,0,0,0,0,
987.5,0,0,0,0,0,0,0,
988.5,0,0,0,0,0,0,0,
989.5,0,0,0,0,0,0,0,
990.5,0,0,0,0,0,0,0,
991.5,0,0,0,0,0,0,0,
992.5,0,0,0,0,0,0,0,
993.5,0,0,0,0,0,0,0,
994.5,0,0,0,0,0,0,0,
995.5,0,0,0,0,0,0,0,
996.5,0,0,0,0,0,0,0,
997.5,0,0,0,0,0,0,0,
998.5,0,0,0,0,0,0,0,
999.5,0,0,0,0,0,0,0,

Percentile,Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),
0,44.0,37.0,41.0,41.0,37.0,
1,70.0,65.4,67.9,67.5,68.6,
2,70.9,67.4,69.4,69.1,70.5,
3,71.5,68.8,70.6,70.2,71.8,
4,72.1,69.8,71.4,71.1,72.7,
5,72.4,70.8,72.2,71.9,73.5,
6,72.8,71.6,72.9,72.5,74.2,
7,73.2,72.3,73.5,73.2,74.8,
8,73.5,72.9,74.0,73.8,75.4,
9,73.8,73.5,74.6,74.4,75.9,
10,74.1,74.1,75.1,74.9,76.4,
11,74.3,74.6,75.6,75.4,76.9,
12,74.6,75.1,76.0,75.9,77.3,
13,74.9,75.6,76.5,76.4,77.8,
14,75.1,76.1,76.9,76.9,78.2,
15,75.4,76.5,77.3,77.4,78.6,
16,75.6,77.0,77.7,77.9,79.0,
17,75.9,77.4,78.1,78.4,79.4,
18,76.2,77.8,78.5,78.8,79.8,
19,76.4,78.2,78.9,79.3,80.2,
20,76.7,78.6,79.3,79.8,80.5,
21,76.9,79.0,79.6,80.2,80.9,
22,77.2,79.3,80.0,80.7,81.3,
23,77.5,79.7,80.4,81.1,81.7,
24,77.8,80.1,80.7,81.6,82.1,
25,78.0,80.4,81.1,82.0,82.5,
26,78.3,80.8,81.5,82.4,82.9,
27,78.6,81.1,81.8,82.8,83.2,
28,78.9,81.5,82.2,83.3,83.7,
29,79.3,81.8,82.5,83.7,84.1,
30,79.6,82.2,82.9,84.1,84.5,
31,79.9,82.5,83.2,84.5,84.9,
32,80.3,82.9,83.6,84.9,85.3,
33,80.7,83.2,84.0,85.3,85.8,
34,81.1,83.6,84.3,85.7,86.2,
35,81.5,83.9,84.7,86.1,86.7,
36,81.9,84.3,85.0,86.5,87.2,
37,82.3,84.6,85.4,86.9,87.7,
38,82.8,85.0,85.8,87.2,88.2,
39,83.3,85.4,86.1,87.6,88.7,
40,83.8,85.7,86.5,88.0,89.2,
41,84.3,86.1,86.9,88.4,89.8,
42,84.8,86.4,87.3,88.7,90.4,
43,85.3,86.8,87.7,89.1,90.9,
44,85.9,87.2,88.1,89.5,91.5,
45,86.4,87.6,88.5,89.8,92.1,
46,87.0,88.0,88.9,90.2,92.8,
47,87.5,88.4,89.3,90.5,93.4,
48,88.1,88.8,89.7,90.9,94.0,
49,88.6,89.2,90.1,91.3,94.6,
50,89.2,89.6,90.6,91.6,95.3,
51,89.7,90.0,91.0,92.0,95.9,
52,90.2,90.5,91.5,92.4,96.5,
53,90.7,90.9,91.9,92.8,97.2,
54,91.2,91.4,92.4,93.1,97.8,
55,91.7,91.8,92.9,93.5,98.4,
56,92.2,92.3,93.3,93.9,99.1,
57,92.7,92.8,93.8,94.3,99.7,
58,93.1,93.3,94.3,94.7,100.3,
59,93.6,93.8,94.8,95.1,100.9,
60,94.0,94.3,95.3,95.5,101.5,
61,94.5,94.9,95.9,95.9,102.1,
62,94.9,95.4,96.4,96.4,102.7,
63,95.3,96.0,96.9,96.8,103.3,
64,95.7,96.6,97.5,97.3,103.9,
65,96.1,97.2,98.0,97.8,104.5,
66,96.5,97.8,98.6,98.3,105.1,
67,96.9,98.5,99.1,98.9,105.8,
68,97.3,99.1,99.7,99.4,106.4,
69,97.8,99.8,100.3,100.0,107.1,
70,98.2,100.5,100.9,100.7,107.7,
71,98.6,101.2,101.5,101.4,108.4,
72,99.0,101.9,102.1,102.1,109.1,
73,99.4,102.6,102.8,102.9,109.9,
74,99.8,103.4,103.4,103.7,110.7,
75,100.2,104.2,104.1,104.7,111.5,
76,100.6,105.0,104.8,105.7,112.4,
77,101.1,105.8,105.5,106.8,113.3,
78,101.5,106.6,106.3,108.1,114.3,
79,102.0,107.5,107.1,109.4,115.3,
80,102.5,108.4,108.0,110.7,116.4,
81,103.0,109.3,108.9,112.1,117.7,
82,103.5,110.3,109.9,113.5,119.0,
83,104.1,111.3,110.9,114.8,120.4,
84,104.8,112.3,112.1,116.1,121.8,
85,105.5,113.4,113.5,117.3,123.4,
86,106.3,114.6,115.0,118.5,125.0,
87,107.2,115.8,116.8,119.6,126.7,
88,108.4,117.2,118.8,120.7,128.4,
89,109.9,118.7,121.2,121.7,130.2,
90,112.2,120.4,123.9,122.8,132.0,
91,116.4,122.3,126.8,123.8,133.8,
92,122.7,124.7,130.1,124.9,135.6,
93,126.8,127.6,134.2,126.1,137.5,
94,129.2,131.7,140.5,127.3,139.6,
95,131.0,137.4,150.7,128.7,141.9,
96,132.6,143.9,156.2,130.3,144.6,
97,134.0,149.2,159.2,132.3,148.2,
98,135.6,153.3,161.6,135.1,156.0,
99,137.6,157.6,164.2,140.3,196.1,
100,165.0,401.0,191.0,397.0,229.0,
,,,,,,
[Diffusion Coefficient Data],,
Analysis Method,FTLA,
Weighting,Number,
Filename,5000x_L_4_3_real 2024-09-25 15-46-11,5000x_L_4_3_real 2024-09-25 15-48-07,5000x_L_4_3_real 2024-09-25 15-50-10,5000x_L_4_3_real 2024-09-25 15-52-13,5000x_L_4_3_real 2024-09-25 15-53-44,Average,Standard Error,
Mean,537.2,537.2,529.9,527.8,519.3,530.3,3.3,
Mode,591.8,547.8,550.5,503.6,558.4,550.4,14.1,
SD,70.3,80.7,76.1,78.3,81.9,77.4,2.0,
D10,440.8,428.6,429.4,424.2,406.0,425.8,5.7,
D50,555.2,541.7,536.9,529.9,532.3,539.2,4.5,
D90,615.1,637.2,622.1,626.9,614.1,623.1,4.2,
Valid Tracks,3000.0,7508.0,8344.0,10730.0,11016.0,,,
Graph Data,
Bin centre (E4 nm²/s),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,0,0,0,
90.0,0,0,0,0,0,0,0,
94.0,0,0,0,0,0,0,0,
98.0,0,0,0,0,0,0,0,
102.0,0,0,0,0,0,0,0,
106.0,0,0,0,0,0,0,0,
110.0,0,0,0,0,0,0,0,
114.0,0,0,0,0,0,0,0,
118.0,0,0,0,0,0,0,0,
122.0,0,36,0,0,0,7,7,
126.0,0,6131,0,0,0,1226,1226,
130.0,0,360699,0,2,0,72140,72140,
134.0,0,7800514,0,5,0,1560104,1560103,
138.0,0,66343411,0,5,0,13268683,13268682,
142.0,0,239010276,0,3,0,47802056,47802055,
146.0,0,393871811,0,0,0,78774362,78774362,
150.0,0,320653309,0,0,0,64130662,64130662,
154.0,0,139097894,0,0,0,27819579,27819579,
158.0,0,34611039,0,0,0,6922208,6922208,
162.0,0,5306143,0,0,0,1061229,1061229,
166.0,0,537253,0,0,0,107451,107451,
170.0,0,38444,0,0,0,7689,7689,
174.0,0,2078,0,0,0,416,416,
178.0,0,91,0,0,0,18,18,
182.0,0,3,0,0,0,0,0,
186.0,0,0,0,0,0,0,0,
190.0,0,0,0,0,0,0,0,
194.0,0,0,0,0,0,0,0,
198.0,0,0,0,0,0,0,0,
202.0,0,0,0,0,1,0,0,
206.0,0,0,0,0,2803,561,561,
210.0,0,0,0,0,1061832,212366,212366,
214.0,0,0,0,0,76832170,15366434,15366434,
218.0,0,0,0,0,1286989479,257397896,257397896,
222.0,0,0,0,0,6272075155,1254415031,1254415031,
226.0,0,0,0,0,11425656257,2285131251,2285131251,
230.0,0,0,0,0,10076522894,2015304579,2015304579,
234.0,0,0,0,0,5536244441,1107248888,1107248888,
238.0,0,0,0,0,2387132198,477426440,477426440,
242.0,0,0,0,0,982640294,196528059,196528059,
246.0,0,42,309,0,448859544,89771979,89771891,
250.0,0,1885,53477,0,251341654,50279403,50265564,
254.0,0,59140,3543442,47,181283320,36977190,36082987,
258.0,0,1200327,92992676,1553,169453583,52729628,34250202,
262.0,0,15292770,1037302799,34727,199910606,250508180,200302705,
266.0,0,122270730,5428596030,508277,284062611,1167087530,1066649669,
270.0,0,627318625,14999578535,4858159,459991461,3218349356,2947911445,
274.0,0,2146620299,24885471116,30845181,803708280,5573328975,4843715364,
278.0,0,5148526282,28248678687,134352976,1444463010,6995204191,5394141666,
282.0,1,9154684865,24846231239,419280280,2571711339,7398381545,4659681907,
286.0,84,12797096551,18922004592,986183717,4416388895,7424334768,3651583584,
290.0,3014,14899857836,13681879596,1845497987,7195998207,7524647328,3010699742,
294.0,67895,15251580395,10072309616,2900381612,11036213209,7852110545,2792795561,
298.0,1007144,14398959362,7909074947,4027896200,15905664871,8448520505,3018361538,
302.0,10174093,13052820169,6789294881,5170776257,21600644844,9324742049,3708378731,
306.0,71927989,11726612977,6409781595,6369371578,27788455737,10473229975,4705998096,
310.0,364279313,10682640144,6602529504,7745482054,34085754461,11896137095,5796920114,
314.0,1350731695,10014006987,7295212473,9478991319,40136414008,13655071296,6796333874,
318.0,3749495805,9733314144,8463847610,11797727126,45664478258,15881772588,7562110408,
322.0,7982954699,9828156134,10089540407,14976814390,50496602574,18674813641,8039239897,
326.0,13392651234,10286949494,12122317320,19332133986,54561165991,21939043605,8295116278,
330.0,18243051911,11107272790,14459931296,25189301347,57874573602,25374826189,8455259358,
334.0,20844885233,12295784503,16951442080,32812726912,60522810048,28685529755,8655733482,
338.0,20676668054,13864727766,19427345057,42293173227,62642631579,31780909137,9110043575,
342.0,18437962585,15827530492,21744027156,53419830173,64404289020,34766727885,10052949227,
346.0,15295342184,18194767216,23821973061,65594692679,65996623208,37780679670,11519120296,
350.0,12189588251,20971103836,25661967198,77857529554,67615084530,40859054674,13291336724,
354.0,9606075555,24153406796,27337160882,89054797852,69453023526,43920892922,15053636495,
358.0,7672083524,27729858938,28970421534,98112319093,71696191578,46836174933,16530768129,
362.0,6333065808,31679727227,30709311068,104306008422,74519831426,49509588790,17555236233,
366.0,5481049672,35973423162,32706880758,107418825958,78087214404,51933478791,18089852481,
370.0,5018547120,40572664398,35110436994,107732568106,82548152671,54196473858,18218513310,
374.0,4881108247,45430793466,38056274307,105885321976,88035954030,56457890405,18111634236,
378.0,5041401574,50493517667,41666921197,102675020029,94661512387,58907674571,17977116603,
382.0,5507862973,55700411328,46047864645,98886783594,102503749196,61729334347,18008802277,
386.0,6323194923,60987433428,51281974695,95185622541,111596457109,65074936539,18343426491,
390.0,7563651822,66290488660,57421314484,92077459399,121912731361,69053129145,19036996147,
394.0,9337770891,71549773519,64477413920,89918956690,133349486291,73726680262,20066499839,
398.0,11781924832,76714395793,72412220053,88951789310,145715752234,79115216444,21350475162,
402.0,15049513050,81746618613,81132569228,89342437099,158729075783,85200042755,22774157971,
406.0,19291118505,86625102109,90490884957,91216619887,172023908952,91929526882,24209670857,
410.0,24625044820,91346687900,100293758831,94683920999,185174076009,99224697712,25530597745,
414.0,31101362019,95926538640,110318292045,99851874387,197728413239,106985296066,26624214020,
418.0,38666964225,100396728237,120334070605,106830385260,209255216103,115096672886,27403632830,
422.0,47142180659,104803605170,130127095579,115727779727,219388322952,123437796817,27819910757,
426.0,56219007697,109204376853,139521441778,126639826698,227866589489,131890248503,27872966766,
430.0,65486124885,113663379091,148395042688,139633216328,234559682568,140347489112,27620170421,
434.0,74477871808,118248423405,156687518555,154725395051,239476224799,148723086724,27181472543,
438.0,82736554403,123027494335,164399809708,171863303226,242754314225,156956295180,26738229483,
442.0,89873262188,128065937129,171586959216,190904229593,244638034655,165013684556,26518658058,
446.0,95613494437,133424162434,178346326892,211602387645,245445763478,172886426977,26760016683,
450.0,99819421490,139155813780,184803725150,233604637616,245536509056,180584021418,27646911475,
454.0,102487842969,145306299176,191099602545,256457845947,245279441249,188126206377,29250658153,
458.0,103728958736,151911575162,197376731710,279628724630,245029871955,195535172438,31508920368,
462.0,103734217932,158997081822,203770142900,302534902131,245112904911,202829849939,34257184768,
466.0,102741601740,166576752046,210399457909,324583908075,245814319517,210023207857,37284203630,
470.0,101004687853,174652050435,217363397976,345215217015,247377215141,217122513684,40379595934,
474.0,98769042746,183211031888,224736062599,363939885212,250002512044,224131706898,43362593174,
478.0,96256933327,192227443750,232564558829,380372772860,253851435965,231054628946,46095472367,
482.0,93659579386,201659926461,240867643368,394253727667,259048419942,237897859365,48487726578,
486.0,91135267619,211451394357,249635167481,405456041382,265683281008,244672230369,50494926356,
490.0,88811435911,221528698953,258828244689,413982508378,273811966790,251392570944,52114241157,
494.0,86789045938,231802689560,268380164437,419951091513,283455565983,258075711486,53377594035,
498.0,85147955297,242168788288,278198134797,423573263885,294597622204,264737152894,54343061558,
502.0,83952414607,252508185752,288165946882,425128466028,307180085825,271387019819,55085047815,
506.0,83256163388,262689738595,298147614757,424937883260,321098488700,278025977740,55683799383,
510.0,83106849099,272572609604,307991965912,423340097450,336197130440,284641730501,56214945456,
514.0,83549647638,282009637161,317538053500,420670321681,352265209274,291206573851,56739910306,
518.0,84630036016,290851356631,326621151612,417244078511,369034892970,297676303148,57298166346,
522.0,86395677855,298950528182,335078998990,413345466174,386182280046,303990590249,57902245226,
526.0,88897346899,306166961126,342757893533,409219639171,403332028223,310074773791,58536113348,
530.0,92188747272,312372373019,349518222897,405068821192,420066120969,315842857070,59156993147,
534.0,96325005042,317454990655,355239050953,401051042641,435936822195,321201382297,59700156118,
538.0,101359518836,321323596017,359821462340,397280807231,450483377712,326053752427,60085837019,
542.0,107338788653,323910746056,363190486200,393830993995,463251525954,330304508171,60227320945,
546.0,114294822508,325174949793,365295557938,390735450176,473814456874,333863047458,60039386386,
550.0,122234792899,325101664154,366109615089,387991894678,481793579869,336646309338,59446514985,
554.0,131127833803,323703062300,365627041934,385564909200,486877381677,338580045783,58390479583,
558.0,140889291896,321016624033,363860764040,383388932014,488836793111,339598481019,56837031512,
562.0,151363416379,317102685899,360838841201,381371280686,487535820540,339642408941,54781414196,
566.0,162306389089,312041159133,356600914522,379395311902,482936681542,338656091238,52252349986,
570.0,173372674148,305927669939,351194835455,377323877681,475099238160,336583659077,49314010589,
574.0,184108693927,298869395671,344673749432,375003256948,464175063562,333366031908,46065332192,
578.0,193958464265,290980863266,337093834278,372267729471,450396935451,328939565346,42635944562,
582.0,202285590678,282379946702,328512812899,368944915638,434064871394,323237627462,39178059581,
586.0,208414493510,273184254634,318989278826,364861932026,415529984191,316195988638,35854064723,
590.0,211690655974,263508044771,308582797735,359852313143,395177443710,307762251067,32820458503,
594.0,211555278844,253459744974,297354681928,353763531193,373409711473,297908589682,30210176088,
598.0,207624791384,243140108222,285369280301,346464819317,350631004320,286646000709,28116824115,
602.0,199761598140,232640983707,272695585052,337854884073,327233686561,274037347507,26584652216,
606.0,188120869325,222044651760,259408929642,327868997179,303587024777,260206094536,25606038724,
610.0,173160388514,211423646771,245592541496,316484902378,280028496151,245337995062,25124856206,
614.0,155606713807,200840979189,231338719109,303726976016,256857638977,229674205420,25042834052,
618.0,136380019386,190350663585,216749427548,289668149083,234332281955,213496108311,25228468836,
622.0,116489522915,179998462699,201936149183,274429235464,212666887101,197104051472,25530411750,
626.0,96918433784,169822765335,187018886467,258175506835,192032684395,180793655363,25795768486,
630.0,78519572699,159855526917,172124287521,241110589901,172559255654,164833846538,25890067196,
634.0,61939501149,150123214031,157382947492,223468009035,154337231214,149450180584,25713831854,
638.0,47581348847,140647706912,142926021645,205500924973,137421786642,134815557804,25211916191,
642.0,35607119502,131447125882,128881360772,187470797140,121836660542,121048612768,24374430643,
646.0,25971994305,122536558610,115369436815,169635798622,107578452975,108218448265,23230502178,
650.0,18478164742,113928674442,102499358582,152239824730,94621003366,96353405172,21837478119,
654.0,12834727653,105634219969,90365279193,135502857766,82919684643,85451353845,20268487290,
658.0,8712503853,97662396424,79043466981,119613294354,72415485730,75489429468,18600798402,
662.0,5786808890,90021124612,68590253217,104722630990,63038786669,66431920876,16906552546,
666.0,3765610781,82717207068,59040990095,90942667671,54712759563,58235847036,15246540826,
670.0,2403991275,75756400084,50410061103,78345159596,47356354138,50854393239,13666980901,
674.0,1507874160,69143410382,42691894342,66963649655,40886848968,44238735501,12198809217,
678.0,930658119,62881832600,35862848586,56797069007,35221968345,38338875331,10858826359,
682.0,566086742,56974044472,29883780475,47814609049,30281580286,33104020205,9652027527,
686.0,339881729,51421076666,24703064592,39961345348,25989003354,28482874338,8574528587,
690.0,201749015,46222473798,20259827827,33164124699,22271958791,24424026826,7616601255,
694.0,118581405,41376162063,16487173166,27337296952,19063210207,20876484759,6765439514,
698.0,69122003,36878337346,13315201003,22387967926,16300935923,17790312840,6007397881,
702.0,40019207,32723385586,10673681483,18220553408,13928879499,15117303837,5329572761,
706.0,23046833,28903844661,8494282306,14740513996,11896322359,12811602031,4720726135,
710.0,13220839,25410414183,6712306293,11857237170,10157919268,10830219551,4171651346,
714.0,7564826,22232016549,5267936992,9486101124,8673433238,9133410546,3675135337,
718.0,4323029,19355909428,4107025287,7549802691,7407401595,7684892406,3225679524,
722.0,2470312,16767846887,3181474220,5979060114,6328759900,6451922287,2819116256,
726.0,1413125,14452283563,2449292959,4712813244,5410445422,5405249662,2452217842,
730.0,810085,12392613997,1874395505,3698042721,4628997204,4518971903,2122355303,
734.0,465825,10571437526,1426217239,2889319710,3964165570,3770321174,1827232271,
738.0,268931,8970837998,1079214908,2248182433,3398540222,3139408898,1564698022,
742.0,156003,7572667249,812305238,1742418141,2917203082,2608949943,1332631323,
746.0,90994,6358821579,608285858,1345311319,2507409475,2163983845,1128881260,
750.0,53402,5311501394,453270857,1034902546,2158299340,1791605508,951249951,
754.0,31551,4413445700,336163061,793288253,1860638664,1480713446,797503276,
